entry_time,exit_time,symbol,strategy,regime,conf,return_pct
2021-12-01 19:30:00,2021-12-04 19:30:00,FLOWUSDT,grid,Bull,0.0000,-1.3209
2021-12-01 19:30:00,2021-12-04 19:30:00,FLOWUSDT,grid,Bull,0.0000,-0.8690
2021-12-01 20:15:00,2021-12-03 20:15:00,YGGUSDT,diplong,Bull,0.0000,9.9095
2021-12-02 04:30:00,2021-12-04 04:30:00,ALICEUSDT,swing,Ranging,0.0606,-2.7308
2021-12-02 08:30:00,2021-12-04 08:30:00,DASHUSDT,swing,Ranging,0.0464,0.7649
2021-12-03 07:30:00,2021-12-06 07:30:00,ALICEUSDT,gridshort,Ranging,0.0000,1.9541
2021-12-03 12:30:00,2021-12-06 12:30:00,ALICEUSDT,gridshort,Ranging,0.0000,1.8057
2021-12-03 13:30:00,2021-12-06 13:30:00,ALICEUSDT,grid,Ranging,0.0000,1.8002
2021-12-03 14:15:00,2021-12-06 14:15:00,WOOUSDT,gridshort,Ranging,0.0000,4.0293
2021-12-03 14:15:00,2021-12-06 14:15:00,WOOUSDT,gridshort,Ranging,0.0000,4.8789
2021-12-03 14:30:00,2021-12-06 14:30:00,ALICEUSDT,gridshort,Ranging,0.0000,1.7072
2021-12-03 15:30:00,2021-12-06 15:30:00,ALICEUSDT,grid,Bear,0.0000,-7.9769
2021-12-03 15:30:00,2021-12-06 15:30:00,ALICEUSDT,grid,Bear,0.0000,-7.0484
2021-12-03 15:30:00,2021-12-06 15:30:00,ALICEUSDT,grid,Bear,0.0000,-5.8459
2021-12-04 05:45:00,2021-12-07 05:45:00,DASHUSDT,ripshort,Bear,0.1133,24.8815
2021-12-04 05:45:00,2021-12-07 05:45:00,THETAUSDT,ripshort,Bear,0.1556,29.0211
2021-12-04 06:00:00,2021-12-06 06:00:00,DASHUSDT,swing,Bear,0.0464,24.2786
2021-12-04 07:30:00,2021-12-07 07:30:00,XTZUSDT,ripshort,Bear,0.1184,20.1695
2021-12-06 06:30:00,2021-12-08 06:30:00,ALICEUSDT,swing,Bear,0.0606,38.1012
2021-12-07 05:30:00,2021-12-10 05:30:00,EGLDUSDT,ripshort,Bear,0.0000,-10.9240
2021-12-08 14:00:00,2021-12-11 14:00:00,DASHUSDT,ripshort,Bear,0.0000,-5.4099
2021-12-09 16:30:00,2021-12-11 16:30:00,DASHUSDT,swing,Bear,0.0464,-8.2549
2021-12-09 23:15:00,2021-12-11 23:15:00,EGLDUSDT,swing,Bear,0.0457,5.0120
2021-12-09 23:30:00,2021-12-11 23:30:00,ALICEUSDT,swing,Bear,0.0606,7.7726
2021-12-10 13:30:00,2021-12-13 13:30:00,DASHUSDT,gridshort,Bear,0.0000,-0.9361
2021-12-10 13:30:00,2021-12-13 13:30:00,DASHUSDT,gridshort,Bear,0.0000,-0.0933
